STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QPCP,Measurement Flag,Quality Flag,Units
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861121 20:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861122 00:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861123 01:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861129 19:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861129 20:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861130 02:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861130 12:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861201 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861206 03:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19861206 07:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870101 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870102 00:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870102 02:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870102 02:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870102 03:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870102 08:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870102 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 00:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 07:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 15:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 16:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 17:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 18:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 18:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 19:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 20:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 21:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870105 22:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870106 06:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870115 10:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870119 07:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870119 14:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870128 11:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870128 11:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870128 12:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870128 14:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870129 11:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870201 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870203 17:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870203 19:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870211 15:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870213 16:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870213 22:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870213 22:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870213 23:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870213 23:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 01:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 03:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 04:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 05:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 06:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 10:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 11:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870214 12:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870216 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870218 22:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870219 01:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870219 02:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870219 05:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870224 01:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870224 05:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870224 06:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870224 23:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870228 13:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870301 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870309 03:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870309 04:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870309 04:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870309 05:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870309 07:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870311 10:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870313 15:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870313 15:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870313 16:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870313 17:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870313 19:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870313 23:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870314 09:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870316 05:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870316 07:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870316 12:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870316 14:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870316 17:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870317 01:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870318 13:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870318 14:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870318 14:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870318 16:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870319 10:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870319 12:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870320 11:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870328 12:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870329 11:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870401 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870405 14:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 00:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 01:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 02:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 03:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 03:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 03:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 04:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 05:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 08:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 11:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870419 13:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870421 03:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870430 13:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870501 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870501 21:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870501 21:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870501 23:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870502 06:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870517 16:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870517 17:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870518 02:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870518 08:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870518 16:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870519 03:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870520 11:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870520 22:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870525 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870526 13:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870528 11:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870601 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870607 07:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870609 16:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870609 16:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870629 22:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870630 17:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870701 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870707 16:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870716 18:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870717 12:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870721 02:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870721 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870721 12:30,0.30, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870721 12:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870721 13:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870721 13:30,0.20, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870721 16:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870801 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870802 23:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870803 11:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870811 12:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870814 16:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870814 21:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870814 23:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870815 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870815 13:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870821 16:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870821 16:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870822 11:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870826 17:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870901 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870903 23:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19870903 23:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871001 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871012 21:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871013 00:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871013 11:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871013 15:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871013 20:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871013 21:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871013 23:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871023 19:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871029 18:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871030 09:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871101 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871101 19:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871101 20:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871101 21:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871101 22:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871102 11:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871106 03:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871107 10:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871107 15:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871107 18:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871110 02:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871110 03:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871110 03:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 02:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 04:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 06:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 06:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 07:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 11:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 13:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871114 18:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871117 08:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871122 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871201 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871207 07:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871207 08:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871207 09:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871207 09:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871207 12:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871209 15:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871210 19:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871213 08:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871222 15:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871222 16:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871222 17:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871222 18:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871222 20:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871222 22:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 01:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 07:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 09:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 09:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 10:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 14:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871223 19:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871230 00:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871230 02:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19871231 14:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880101 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880104 19:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880105 12:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880105 23:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880106 02:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880106 06:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880106 12:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880108 12:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880111 10:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880111 11:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880115 17:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880130 12:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880130 14:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.5,40.61667,-111.78333,19880131 11:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880201 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880210 02:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880210 03:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880210 04:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880213 11:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880213 14:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880217 13:30,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880301 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880302 16:15,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880306 14:00,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880306 14:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880306 17:45,0.10, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61667,-111.78333,19880307 10:45,0.10, , ,HT
