STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010701 00:30,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010701 16:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010701 16:15,999.99,[, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010712 16:00,999.99,], ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010712 16:30,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010801 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010901 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010901 07:15,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20010901 08:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011001 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011001 07:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011001 08:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011101 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011115 17:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011115 17:30,0.23,N, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011118 07:00,0.24, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 02:30,0.25, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 03:45,0.26, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 09:30,0.27, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 10:45,0.28, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 11:15,0.29, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 11:45,0.30, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 12:30,0.31, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 13:30,0.32, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 14:15,0.33, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 15:00,0.34, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 15:30,0.35, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 20:15,0.36, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 21:00,0.37, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 21:45,0.38, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011122 23:30,0.39, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 00:45,0.40, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 01:45,0.41, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 03:30,0.42, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 04:15,0.43, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 05:00,0.44, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 06:00,0.45, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 08:00,0.46, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 12:00,0.50, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 12:15,0.51, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011123 14:15,0.52, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 02:00,0.53, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 02:30,0.54, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 02:45,0.55, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 03:15,0.56, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 03:45,0.57, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 05:15,0.58, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 09:30,0.59, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 10:45,0.60, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 11:45,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 12:15,0.62, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 13:45,0.63, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 14:30,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 15:30,0.65, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 17:00,0.66, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011125 18:45,0.67, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011126 00:15,0.68, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011126 10:15,0.69, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011127 12:00,0.70, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011129 08:15,0.71, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011129 15:00,0.72, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011130 06:30,0.73, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011130 10:00,0.74, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011201 00:15,0.74, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011201 13:15,0.74, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011201 14:15,0.74,N, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011203 04:45,0.75, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011203 06:00,0.76, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011203 09:15,0.77, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011203 19:45,0.78, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011203 23:45,0.79, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011204 02:00,0.80, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011204 04:30,0.81, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011204 05:45,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011206 13:45,0.83, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011206 14:30,0.84, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011206 15:30,0.85, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011206 18:00,0.86, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011207 05:45,0.87, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011210 18:15,0.88, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011211 05:15,0.89, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011214 15:30,0.90, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011214 16:15,0.91, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011214 16:45,0.92, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011214 18:00,0.93, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011214 20:45,0.94, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011215 03:00,0.95, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011215 10:00,0.96, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011220 11:15,0.97, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011220 22:30,0.96,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011221 07:15,0.97, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011221 12:15,0.98, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011222 04:15,0.97,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011222 06:30,0.98, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011224 02:45,0.97,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011224 04:45,0.98, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011230 00:30,0.99, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011231 17:00,1.00, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20011231 18:30,1.01, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020101 00:15,1.01, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020101 03:00,1.01, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020101 03:15,999.99,[, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020101 12:00,999.99,], ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020101 12:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020201 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020301 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020501 00:15,999.99,[, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020501 07:00,999.99,], ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020501 07:15,0.49, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020501 07:30,0.49, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020511 03:30,0.50, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020511 03:45,0.51, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020511 05:15,0.52, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020511 17:45,0.53, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020521 05:30,0.54, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020521 06:00,0.55, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020521 07:00,0.56, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020521 17:30,0.57, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020521 19:30,0.58, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020522 13:15,0.59, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020522 14:15,0.60, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020524 20:00,0.60,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020525 10:15,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020526 09:45,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020527 09:45,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020528 09:00,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020529 09:45,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020530 09:00,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020531 08:45,0.61, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020701 00:15,0.63, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020707 12:30,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020707 16:30,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020723 10:45,0.65, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020801 00:15,0.65, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020801 05:30,0.65, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020801 05:45,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020801 07:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020801 08:15,0.65,N, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020818 02:00,0.00, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020818 02:45,0.01, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020818 03:00,0.05, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.61889,-111.78333,20020818 03:30,0.65, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020820 20:15,0.66, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020820 21:45,0.67, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020825 15:15,0.67, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020828 03:30,0.67, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020901 09:30,0.67, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020901 10:00,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020901 10:15,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020901 10:45,999.99,[, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020901 13:00,999.99,], ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20020901 13:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021001 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021001 09:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021001 09:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021101 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021101 09:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021101 10:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021201 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021201 16:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20021201 17:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030101 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030101 17:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030101 17:30,0.63,N, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030101 22:15,0.63, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030103 01:00,0.63, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030103 07:45,0.63, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030105 10:00,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030107 15:30,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030111 00:30,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030114 06:00,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030114 07:15,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030114 19:15,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030114 19:45,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030115 15:45,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030115 17:30,0.64, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030123 18:30,0.64,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030124 09:30,0.65, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030126 07:15,0.65, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030126 07:30,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030201 00:15,0.00,g, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030201 00:30,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030201 18:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030201 19:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030301 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030301 09:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030301 10:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030401 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030401 10:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030401 10:15,999.99,[, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030501 00:15,999.99,[, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030501 06:45,999.99,], ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030501 07:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030601 00:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030601 06:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030601 08:30,0.82,N, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030601 12:15,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030602 02:30,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030602 06:00,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030602 10:30,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030602 15:00,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030602 23:30,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030603 04:30,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030604 04:45,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030604 07:15,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030604 12:15,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030604 15:00,0.82, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030604 15:15,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030604 16:15,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030701 00:15,0.36, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030701 07:15,0.36, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030701 07:30,999.99,{, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030701 09:00,999.99,}, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030701 10:15,0.36,N, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030702 10:15,0.06, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030702 10:30,0.16, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030702 10:45,0.36, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030703 04:15,0.36, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030705 23:00,0.36,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030707 11:15,0.36,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030709 02:00,0.37, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030709 20:30,0.37, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 02:00,0.02, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 02:15,0.05, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 02:30,0.07, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 04:45,0.07, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 05:30,0.00,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 07:15,0.02, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 07:30,0.03, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 08:00,0.03, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 08:15,0.07, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 09:30,0.03, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 09:45,0.05, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 10:15,0.07, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 13:15,0.07, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 18:15,0.07, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 18:45,0.07, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030725 23:00,0.38, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030727 04:45,0.38,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030728 16:30,0.38,V, ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030729 06:45,0.39, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030729 14:30,0.39, , ,HT
COOP:421759,COTTONWOOD WEIR UT US,1511.8,40.62417,-111.78694,20030729 22:00,0.38, , ,HT
